date_de_classement;date_de_publication_de_l_etablissement;dept;classement;nom_commercial;adresse;code_postal;commune;telephone;courriel;site_internet;capacite_d_accueil_personnes;nombre_de_chambres;lat;lng;wgs84
2012-08-21;2012-08-21;75;2 étoiles;HÔTEL AVENIR MONTMARTRE;39 boulevard Rochechouart;75009;PARIS;01 48 78 21 37;info@hotel-avenir.com;www.hotel-avenir.com;89;42;48.8828682;2.3449053;48.8828682, 2.3449053
2011-07-27;2011-03-08;75;3 étoiles;ALL SEASONS PARIS LAFAYETTE OPERA;5 rue de trévise;75009;PARIS;01 42 46 12 06;linda.zaourar@accor.com;http://www.all-seasons-hotels.com;77;45;48.8727718;2.3449703;48.8727718, 2.3449703
2012-08-10;2012-08-10;75;3 étoiles;MERCURE PARIS LAFAYETTE;7 rue de trévise;75009;PARIS;01 47 70 26 75;linda.zaourar@accor.com;http://www.mercure.com;77;40;48.8729069;2.3450195;48.8729069, 2.3450195
2012-06-11;2012-06-11;75;2 étoiles;HÔTEL FLOR RIVOLI;13 rue des deux boules;75001;PARIS;01 42 33 49 60;hotel.flor-rivoli@orange.fr;www.hotel-flor-rivoli.com;32;20;48.8591905;2.3452261;48.8591905, 2.3452261
2011-10-11;2011-10-11;75;3 étoiles;GRAND HÔTEL DECHAMPAIGNE;17 rue Jean Lantier;75001;PARIS;01 42 36 60 00;reception@hotelchampaigneparis.com;http://www.hoteldechampaigneparis.com;91;44;48.8587808;2.3453656;48.8587808, 2.3453656
2011-01-12;2011-12-27;75;3 étoiles;HOLIDAY VILLA LAFAYETTE;46 RUE DE TREVISE;75009;PARIS;01 47 70 87 07;rsvn@holidayvillahotels.com;http://www.hollidayvillaparis.com;79;37;48.8759503;2.3455816;48.8759503, 2.3455816
2012-07-08;2012-07-08;75;3 étoiles;WILLIAMS OPÉRA;3 RUE MAYRAN;75009;PARIS;01 48 78 68 35;info@hotel-williams.fr;http://www.hotel-paris-williams.com/;61;30;48.8768324;2.345847;48.8768324, 2.345847
2012-09-10;2012-09-10;75;2 étoiles;HÔTEL GÉRANDO;11 RUE GéRANDO;75009;PARIS;01 45 26 65 63;hotel.gerando@wanadoo.fr;www.hotelgerando.cpm;77;43;48.8825566;2.3458575;48.8825566, 2.3458575
2012-08-08;2012-08-08;75;3 étoiles;HÔTEL SEROTEL LUTÈCE;2 rue berthollet;75005;PARIS;01 43 36 26 30;lutece@hotelserotel.com;www.hotellutece.com;87;41;48.8402885;2.3459805;48.8402885, 2.3459805
2012-10-07;2012-10-07;75;3 étoiles;HÔTEL HENRI IV;9-11 rue saint jacques;75005;PARIS;01 46 33 20 20;alainerin@free.fr;http://www.henri4hotel.com;48;23;48.8519261;2.3462693;48.8519261, 2.3462693
2011-12-16;2012-04-01;75;3 étoiles;THE FIVE HOTEL;3 RUE FLATTERS;75005;PARIS;01 43 31 74 21;direction@thefivehotel.com;http://www.thefivehotel.com;44;24;48.837821;2.3464603;48.837821, 2.3464603
2011-04-28;2011-04-29;75;4 étoiles;NOVOTEL PARIS LES HALLES;8, place Marguerite de Navarre;75001;PARIS;01 42 21 31 31;h0785-dm@accor.com;http://www.novotel.com;1200;285;48.8611006;2.3464611;48.8611006, 2.3464611
2012-05-30;2012-06-13;94;3 étoiles;CAMPANILE DE VILLEJUIF;20 RUE DU DOCTEUR PINEL;94800;VILLEJUIF;01 46 78 10 11;MANAGER.VILLEJUIF@CAMPANILE.FR;http://www.campanile-villejuif.fr;148;72;48.7975858;2.3468332;48.7975858, 2.3468332
2011-04-21;2011-09-05;94;3 étoiles;IBIS RUNGIS;1 Rue Mondetour;94656;RUNGIS;01 46 87 22 45;h0857-gm@accor.com;-;716;121;48.7563203;2.3470596;48.7563203, 2.3470596
2012-09-14;2012-09-14;75;3 étoiles;GRAND HÔTEL MODERNE;33 rue des Écoles;75005;PARIS;01 43 54 37 78;moderne@sequanahotels.com;www.hotelmodernesaintgermainparis.com;95;45;48.8486216;2.3481295;48.8486216, 2.3481295
2012-01-08;2012-01-08;75;3 étoiles;HÔTEL SAINT CHARLES;6 RUE DE L'ESPéRANCE;75013;PARIS;01 45 89 56 54;alimekhtoub@hotmail.com;http://www.hotel-saint-charles.com;130;57;48.8271366;2.3483293;48.8271366, 2.3483293
2012-10-16;2012-10-16;75;4 étoiles;HÔTEL WINDSOR OPÉRA;10 rue Gabriel Laumain;75010;PARIS;01 48 00 98 98;contact@hotelwindsor.com;www.hotelwindsor.com;50;24;48.8734458;2.3485592;48.8734458, 2.3485592
2012-03-30;2012-03-04;94;2 étoiles;ETAP HOTEL ORLY RUNGIS;7 RUE DU PONT DES HALLES;94150;RUNGIS;08 92 68 32 41;h5069-re@accor.com;http://etaphotel.com;281;98;48.7559572;2.3490862;48.7559572, 2.3490862
2011-12-04;2011-05-05;94;1 étoile;HOTEL F1 RUNGIS;7 RUE DU PONT DES HALLES;94656;RUNGIS;08 91 70 53 75;h2274-re@accor.com;https://www.hotelf1.com;240;80;48.7559572;2.3490862;48.7559572, 2.3490862
2012-03-05;2012-05-14;75;3 étoiles;HOTEL CARDINAL RIVE GAUCHE;20-22 rue Pascal;75005;PARIS;01 47 07 47 92;paris@hotelcardinal.com;http://www.hotelcardinal.com;70;36;48.8379637;2.3492822;48.8379637, 2.3492822
2012-01-31;2012-03-02;75;3 étoiles;HOTEL DE NOTRE DAME;19 RUE MAITRE ALBERT;75005;PARIS;01 43 26 79 00;hotel.denotredame@libertysurf.fr;-;69;34;48.8503945;2.3493648;48.8503945, 2.3493648
2012-03-26;2012-03-28;75;3 étoiles;HOTEL PROVINCES OPERA;36 RUE DE L'ECHIQUIER;75010;PARIS;01 45 23 24 01;provinces@vacancesbleues.com;http://www.vacancesbleues.com;212;112;48.8716332;2.3499012;48.8716332, 2.3499012
2012-06-27;2012-06-27;75;3 étoiles;BEST WESTERN OPÉRA GRANDS BOULEVARDS;42 rue des petites écuries;75010;PARIS;01 42 46 91 86;commercial@parishotelopera.com;http://www.operagrandboulevard.com;100;49;48.8739448;2.3500873;48.8739448, 2.3500873
2012-03-01;2012-03-01;75;2 étoiles;HOTEL ANDREA RIVOLI;3 RUE SAINT BON;75004;PARIS;01 42 78 43 93;hotelandrea@wanadoo.fr;http://www.hotelandrearivoli.fr;57;32;48.8582255;2.3503474;48.8582255, 2.3503474
2013-07-01;2013-07-01;75;3 étoiles;HÔTEL HAUTEVILLE OPÉRA;41 rue d'hauteville;75010;PARIS;01 47 70 41 39;hautevilleopera@gmail.com;www.hautevilleopera.com;53;26;48.8738338;2.3504957;48.8738338, 2.3504957
2012-01-06;2012-01-10;75;3 étoiles;HÔTEL QUARTIER LATIN;9 rue des écoles;75005;PARIS;01 44 27 06 45;reservation@hotelquartierlatin.com;www.hotelquartierlatin.com;64;29;48.847652;2.3517493;48.847652, 2.3517493
2012-09-14;2012-09-14;75;3 étoiles;BESTWESTERN QUARTIER LATIN;71 Rue Monge;75005;PARIS;01 43 31 25 64;quartier-latin@timhotel.fr;http://www.timhotel.com/fr/nos-hotels-details/16-best-western-quartier-latin-pantheon.htm;66;33;48.843794;2.3523184;48.843794, 2.3523184
2012-08-03;2012-08-03;75;2 étoiles;HOTEL MONTE CARLO;44 FAUBOURG MONTMARTRE;75009;PARIS;01 47 70 36 75;parishotelmontecarlo@hotmail.fr;http://www.hotelmontecarlo.fr;45;28;48.8620832;2.3525275;48.8620832, 2.3525275
2011-03-23;2011-03-28;75;3 étoiles;IBIS GARE DU NORD LAFAYETTE;122 rue Lafayette;75010;PARIS;01 45 23 27 27;h0863-gm@accor.com;http://www.ibishotels.com;144;70;48.8781255;2.3525887;48.8781255, 2.3525887
2011-04-02;2011-02-24;75;3 étoiles;IBIS ITALIE TOLBIAC;177 RUE DE TOLBIAC;75013;PARIS;01 45 80 16 60;H0923-GM@ACCOR.COM;-;84;60;48.8258234;2.3526204;48.8258234, 2.3526204
2012-11-07;2012-11-07;75;4 étoiles;HÔTEL MERCURE PARIS PLACE D'ITALIE;25 boulevard auguste blanqui;75013;PARIS;01 45 80 82 23;h1191-gm@accor.com;http://www.mercure.com;99;50;48.8302435;2.3528879;48.8302435, 2.3528879
2012-08-31;2012-08-31;75;2 étoiles;HÔTEL DE ROUBAIX;6 rue Greneta;75003;PARIS;01 42 72 89 91;hotel.de.roubaix@wanadoo.fr;www.hotel-de-roubaix.com;99;53;48.8654931;2.3529005;48.8654931, 2.3529005
2013-02-03;2013-02-03;75;3 étoiles;HÔTEL AMBRE;175 TER RUE TOLBIAC;75013;PARIS;01 45 89 63 41;contact@hotelambreparis.com;http://www.hotelambreparis.com/fr/;51;26;48.8257958;2.3531505;48.8257958, 2.3531505
2011-02-24;2011-04-03;75;3 étoiles;BEST WESTERN FRANCE EUROPE;112 boulevard de Sébastopol;75003;PARIS;01 42 78 75 33;france-europe@book-inn-france.com;http://www.paris-hotel-france-europe.com;69;40;48.868736;2.3541411;48.868736, 2.3541411
2013-03-06;2013-03-06;75;4 étoiles;HÔTEL LOUIS II;2 rue Saint-Sulpice;75006;PARIS;01 46 33 13 80;direction@hotel-louis2.fr;http://www.hotel-louis2.com;46;22;48.8515879;2.3382156;48.8515879, 2.3382156
2012-08-08;2012-08-08;75;2 étoiles;HÔTEL MICHELET ODÉON;6 PLACE DE L'ODéON;75006;PARIS;01 53 10 05 60;hoteldelphinemouton@wanadoo.fr;http://www.hotelmicheletodeon.com/;92;42;48.8497226;2.3382209;48.8497226, 2.3382209
2012-08-08;2012-08-08;75;3 étoiles;HÔTEL LES 3 POUSSINS;15 RUE CLAUZEL;75009;PARIS;01 53 32 81 81;h3p@les3poussins.com;www.les3poussins.com;81;40;48.8791245;2.3382383;48.8791245, 2.3382383
2012-09-14;2012-09-14;75;3 étoiles;HÔTEL BRITTANY;3-5 rue Saint-Lazare;75009;PARIS;01 44 53 96 40;direction@hotel-brittany.net;http://www.hotel-brittany-paris.com;81;40;48.8768629;2.3383494;48.8768629, 2.3383494
2012-10-07;2012-10-07;75;3 étoiles;HÔTEL LEFT BANK SAINT-GERMAIN;9 rue de l'Ancienne Comédie;75006;PARIS;01 43 54 01 70;reservation@hotelleftbank.com;http://www.hotelleftbank.com;70;31;48.85314;2.3386482;48.85314, 2.3386482
2012-08-08;2012-08-08;75;2 étoiles;HÔTEL DES PYRÉNÉES;204 rue du faubourg saint-antoine;75012;PARIS;01 43 72 07 46;reservation@hotel-pyrenees.net;http://www.hotel-pyrenees.net;67;33;48.8498908;2.3854638;48.8498908, 2.3854638
2012-07-31;2012-07-31;95;3 étoiles;HÔTEL CAMPANILE PARIS NORD ÉCOUEN LA CROIX VERTE;Route Nationale 16 rue adeline;95440;ÉCOUEN;01 39 94 46 00;manager.ecouen@campanile.fr;http://www.campanile-ecouen.fr/fr/index.aspx;127;50;49.0173016;2.3858569;49.0173016, 2.3858569
2012-01-10;2012-01-10;75;2 étoiles;HÔTEL DE LA PERDRIX ROUGE;5 rue lassus;75019;PARIS;01 42 06 09 53;hotel-perdrixrouge@wanadoo.fr;http://hotel-perdrixrouge-paris.com/;56;29;48.8753894;2.3890768;48.8753894, 2.3890768
2013-11-04;2013-11-04;75;3 étoiles;PAVILLON BERCY GARE DE LYON;209-211 Rue de Charenton;75012;PARIS;01 55 73 00 00;booking@leshotelsdeparis.com;www.leshotelsdeparis.com;96;48;48.8392337;2.3892722;48.8392337, 2.3892722
2012-03-23;2012-03-23;75;3 étoiles;LE QUARTIER HOTEL BERCY SQUARE;33, Boulevard de Reuilly;75012;PARIS;01 44 87 09 09;info@lequartierhotelbs.com;http://www.lequartierhotelbs.com;114;57;48.8394851;2.3927549;48.8394851, 2.3927549
2012-07-07;2012-07-07;75;3 étoiles;GRAND HÔTEL DORÉ;201 AVENUE DAUMESNIL;75012;PARIS;01 43 43 66 89;GRAND-HOTEL-DORE@WANADOO.FR;http://www.grand-hotel-dore.com/;72;36;48.8390489;2.3970578;48.8390489, 2.3970578
2013-03-06;2013-03-06;75;3 étoiles;HÔTEL PARIS GAMBETTA;12 avenue du père lachaise;75020;PARIS;01 47 97 76 57;contact@hotelparisgambetta.com;www.hotelparisgambetta.com;55;28;48.8641566;2.3979984;48.8641566, 2.3979984
2011-05-04;2011-06-04;75;2 étoiles;HOTEL DU PRINTEMPS;80 boulevard de Picpus;75012;PARIS;01 43 43 62 31;contact@hotel-paris-printemps.com;http://www.hotel-paris-printemps.com;71;38;48.845626;2.4015471;48.845626, 2.4015471
2011-08-16;2011-02-09;75;1 étoile;NETTER HOTEL;89 AVENUE DU DOCTEUR ARNOLD NETTER;75012;PARIS;01 43 44 49 39;meradjiamirouche@yahoo.fr;-;56;21;48.8469099;2.4060707;48.8469099, 2.4060707
2011-06-29;2011-10-28;75;2 étoiles;HOTEL TAMARIS;14 RUE DES MARAICHERS;75020;PARIS;01 43 72 85 48;tamarishotel@free.fr;http://www.hotel-tamaris.fr;84;42;48.8487597;2.4078764;48.8487597, 2.4078764
2011-06-05;2011-11-05;75;2 étoiles;HÔTEL CHARMA;14 bis rue des maraichers;75020;PARIS;01 43 72 51 96;hotelcharma@free.fr;http://www.hotelcharma.com;84;42;48.848676;2.4079019;48.848676, 2.4079019
2011-03-24;2011-03-25;93;4 étoiles;NOVOTEL PARIS EST;1 avenue de la république;93170;BAGNOLET;01 49 93 63 00;H0380-CM@accor.com;http://novotel.com;2500;609;48.8631549;2.4152279;48.8631549, 2.4152279
2011-03-16;2011-03-17;93;2 étoiles;ETAP HÔTEL PARIS PORTE DE MONTREUIL;278/280 Rue de Paris;93100;MONTREUIL;01 43 63 16 16;h2012-GM@ACCOR.COM;http://accorhotel.com;450;150;48.8544972;2.4155934;48.8544972, 2.4155934
2011-07-12;2011-09-12;93;2 étoiles;CE ETAP HOTEL;3 RUE JEAN JAURES;93170;BAGNOLET;08 92 68 31 14;H2585-GM@ACCOR.COM;http://ETAPHOTEL.COM;1248;231;48.8661818;2.4161966;48.8661818, 2.4161966
2011-03-17;2011-03-18;93;3 étoiles;HÔTEL IBIS PARIS PORTE DE BAGNOLET;1 rue Jean Jaurès;93170;BAGNOLET;01 43 60 02 76;h0633@accor.com;-;364;162;48.8663288;2.4177613;48.8663288, 2.4177613
2010-06-29;2010-05-10;93;2 étoiles;HOTEL MISTER BED CITY;2 avenue du Général De Gaulle;93170;BAGNOLET;01 49 72 63 00;immichallon@yahoo.fr;http://www.misterbed-bagnolet.com/;345;164;48.8660448;2.417778;48.8660448, 2.417778
2012-07-25;2012-07-25;94;2 étoiles;HÔTEL TRIANON;44 rue des laitières;94300;VINCENNES;01 43 28 03 28;hotel.trianon94@orange.fr;www.hotel-trianon-vincennes.fr;70;36;48.8470011;2.4212363;48.8470011, 2.4212363
2012-05-24;2012-05-24;94;3 étoiles;BEST WESTERN LE SAINT MAURICE;12 RUE DU MARECHAL LECLERC;94410;SAINT MAURICE;01 43 75 94 94;resa@hotel-lesaintmaurice.com;http://www.hotel-lesaintmaurice.com/;235;101;48.8180885;2.4223256;48.8180885, 2.4223256
2012-11-13;2012-11-13;94;1 étoile;HÔTEL MODERNE;19 BIS RUE PARMENTIER;94700;MAISONS-ALFORT;01 43 76 76 33;hotelmoderne.maisonsalfort@wanadoo.fr;http://www.hotel-moderne.fr/;80;40;48.8019425;2.4321408;48.8019425, 2.4321408
2011-01-04;2011-05-05;94;3 étoiles;HOTEL IBIS PARIS CRETEIL;14 rue BASSE QUINTE  CARREFOUR POMPADOUR;94034;CRÉTEIL;01 49 80 12 22;h0851-gm@accor.com;http://www.hotelibis.com;322;84;48.7742652;2.4388301;48.7742652, 2.4388301
2012-08-27;2012-08-27;93;3 étoiles;IBIS STYLES PARIS LE BOURGET AÉROPORT;2 rue Jean perrin;93150;LE BLANC-MESNIL;01 48 67 48 88;sophie.delawer@gmail.com;http://www.accorhotels.com;1096;145;48.9529026;2.4501576;48.9529026, 2.4501576
2012-10-02;2012-07-17;95;3 étoiles;COMFORT HOTEL CDG GOUSSAINVILLE;1 rue Jacques Anquetil;95190;GOUSSAINVILLE;01 39 88 49 49;comfort.goussainville@groupehotel.fr;http://www.comforthotelparisroissy.com;100;50;49.0221159;2.4565238;49.0221159, 2.4565238
2012-11-22;2012-11-22;93;2 étoiles;IBIS BUDGET AÉROPORT LE BOURGET GARONOR;RUE ROBERT BREMOND;93150;LE BLANC-MESNIL;01 58 03 59 02;H7403@accor.com;http://accorhotels.com;147;63;48.9572362;2.4627026;48.9572362, 2.4627026
2012-12-07;2012-12-07;93;3 étoiles;CAMPANILE LE BLANC-MESNIL;219 AVENUE DESCARTES;93150;LE BLANC-MESNIL;01 48 65 99 70;manager.leblancmesnil@campanile.fr;http://www.campanile.fr;250;116;48.9500264;2.4636068;48.9500264, 2.4636068
2012-04-16;2012-05-27;93;3 étoiles;KYRIAD PRESTIGE LE BLANC MESNIL;219,avenue Descartes;93150;BLANC MESNIL;01 48 65 52 18;manager.leblancmesnil@kyriadprestige.fr;http://www.kyriad-prestige-le-blanc-mesnil.fr/;249;121;48.9500264;2.4636068;48.9500264, 2.4636068
2012-12-07;2012-12-07;94;2 étoiles;STUDIO 7 HÔTEL;7 rue aristide briand;94100;SAINT-MAUR-DES-FOSSÉS - 94210;01 45 11 11 77;contact@studio7hotel.com;http://studio7hotel;68;18;48.7972492;2.4842046;48.7972492, 2.4842046
2011-07-29;2011-09-16;94;4 étoiles;HOTEL MERCURE FONTENAY SOUS BOIS;Avenue des Olympiades;94120;FONTENAY SOUS BOIS;01 49 74 88 88;severine.moire@accor.com;http://www.mercure.com;751;133;48.8552679;2.4856214;48.8552679, 2.4856214
2011-07-07;2011-02-09;94;3 étoiles;ALL SEASONS FONTENAY;2-4 AVENUE DU VAL DE FONTENAY;94120;FONTENAY SOUS BOIS;01 48 76 67 71;h6923@accor.com;-;550;100;48.8528475;2.4866471;48.8528475, 2.4866471
2012-09-24;2012-09-24;94;3 étoiles;CAMPANILE;2 AVENUE DES BLEUETS,  ZA DES PETITS CARREAUX;94380;BONNEUIL-SUR-MARNE;01 43 77 70 29;manager.bonneuilpc@campanile.fr;-;120;60;48.770484;2.491734;48.770484, 2.491734
2012-11-23;2012-11-23;94;1 étoile;HOTEL PREMIÈRE CLASSE BOISSY-SAINT-LÉGER;4 RUE POMPADOUR;94470;BOISSY-SAINT-LÉGER;01 45 98 03 04;boissystleger@premiereclasse.fr;-;188;76;48.7596797;2.5012775;48.7596797, 2.5012775
2011-06-29;2011-01-09;95;1 étoile;F1 VILLEPINTE;A104 SORTIE 2 PARKING VISITEURS PARC DES EXPOSITIONS;95970;ROISSY CDG;08 91 70 54 34;H2403-RE@ACCOR.COM;-;221;72;48.967583;2.515393;48.967583, 2.515393
2013-06-05;2013-06-05;95;2 étoiles;PREMIÈRE CLASSE ROISSY CHARLES DE GAULLE PARIS NORD 2;309 RUE DE LA BELLE éTOILE;95700;ROISSY-EN-FRANCE;01 48 63 06 01;manager.roissy@premiereclasse.fr;www.premiereclasse.fr;591;231;48.9893233;2.5160366;48.9893233, 2.5160366
2011-02-05;2011-02-05;95;2 étoiles;CIE EH ROISSY ETAP HOTEL;335 RUE DE LA BELLE ETOILE;95700;ROISSY EN FRANCE;08 92 68 30 56;h3515-gm@accor.com;http://etaphotel.com;684;250;48.9893233;2.5160366;48.9893233, 2.5160366
2010-11-26;2010-11-26;95;4 étoiles;HOLIDAY INN PARIS CHARLES DE GAULLE AIRPORT;4 allée des vergers;95700;ROISSY EN FRANCE;01 30 18 22 10;resa@hicdg.com;http://www.holidayinn.com/parisairport;250;123;49.0039202;2.5205755;49.0039202, 2.5205755
2011-06-24;2011-06-27;93;3 étoiles;HOTEL IBIS MARNE LA VALLEE NOISY;4 ALLEE BIENVENUE;93885;NOISY-LE-GRAND;01 43 05 20 20;H1545-gm@accor.com;http://ibishotel.com/fr/hotel-1545-ibis-marne-la-vallee-noisy/index.shtml;620;161;48.838024;2.5421551;48.838024, 2.5421551
2012-06-18;2012-04-07;94;2 étoiles;IBIS BUDGET;RUE DU NOYER DE SAINT GERMAIN;94440;SANTENY;08 92 68 32 13;h2347-re@accor.com;http://wwwetaphotel.com;160;52;48.7197055;2.565088;48.7197055, 2.565088
2012-07-03;2012-12-03;93;1 étoile;SCHE HOTEL F1;BOULEVARD DU RU DE NESLE;93160;NOISY-LE-GRAND;08 91 70 52 95;H2240-RE@accor.com;http://hotelf1.com;276;98;48.8374537;2.5822625;48.8374537, 2.5822625
2010-10-15;2010-10-19;77;3 étoiles;IBIS CHAMPS SUR MARNE;CITE DESCARTES-BD NEWTON;77420;CHAMPS SUR MARNE;01 64 68 00 83;h1414-gm@accor.com;http://www.accorhotels.com;220;110;48.8427069;2.5834743;48.8427069, 2.5834743
2013-12-03;2013-12-03;77;3 étoiles;COMFORT HOTEL AÉROPORT CDG;1 BIS RUE DE PARIS;77990;LE MESNIL-AMELOT;01 60 03 65 65;comforthotelcdg@aol.com;http://www.comfort-roissy.com;400;177;49.0208646;2.5896604;49.0208646, 2.5896604
2012-01-10;2012-01-10;77;2 étoiles;BALLADINS SAVIGNY-LE-TEMPLE;155-159 rue de l'Industrie;77176;SAVIGNY-LE-TEMPLE;01 60 63 08 40;savigny@balladins.eu;www.balladins.com;217;107;48.5955092;2.5920023;48.5955092, 2.5920023
2012-07-23;2012-07-23;77;3 étoiles;CAMPANILE MELUN SUD DAMMARIE-LES-LYS;346 RUE DU CAPITAINE BERNARD DE PORET;77190;DAMMARIE-LES-LYS;01 64 37 51 51;manager.melun.dammarieleslys@campanile.fr;http://www.campanile-melun-sud-dammarie-les-lys.fr/fr/index.aspx;99;47;48.5152218;2.6257576;48.5152218, 2.6257576
2012-08-27;2012-08-27;77;3 étoiles;HÔTEL KYRIAD MARNE LA VALLÉE CHELLES CENTRE;1 rue du Château Gaillard;77500;CHELLES;01 60 08 54 27;manager.chelles@kyriad.fr;http://www.kyriad.fr;121;43;48.8392145;2.6582663;48.8392145, 2.6582663
2012-08-08;2012-08-08;77;2 étoiles;HÔTEL AKENA DE CLAYE SOUILLY;2 BIS RUE ERNEST SARON;77410;CLAYE-SOUILLY;01 60 26 89 89;claye77@hotels-akena.com;www.hotels-akena.com;180;75;48.9540186;2.6676752;48.9540186, 2.6676752
2012-10-09;2012-10-09;77;2 étoiles;AL'HÔTEL;61 rue Jacquard;77400;LAGNY-SUR-MARNE;01 64 02 13 25;hoteland@hotmail.fr;http://www.hotel-land.fr;80;28;48.8723655;2.6824399;48.8723655, 2.6824399
2012-03-21;2012-11-04;77;2 étoiles;HOTEL BALLADINS ROISSY EST;1 ALLEE FONTAINE DES TOURNELLES;77230;SAINT-MARD;01 60 03 94 96;sarlhotelb@yahoo.fr;-;102;48;49.0384984;2.6870186;49.0384984, 2.6870186
2012-09-14;2012-09-14;77;4 étoiles;HÔTEL PAXTON RESORT AND SPA;1 Rue Joseph Paxton;77164;FERRIÈRES-EN-BRIE;01 60 94 19 19;reservation@paxton-resortspa.com;www.paxton-resortspa.com;626;232;48.8271422;2.710515;48.8271422, 2.710515
2012-03-12;2012-03-12;77;4 étoiles;TULIP INN MARNE-LA-VALLÉE;44 bd Antoine giroust;77600;BUSSY-SAINT-GEORGES;01 64 66 11 11;TULIP.PRESERVATIONS@WANADOO.FR;http://tulipinnmarnelavallee.com;210;87;48.8388015;2.7111007;48.8388015, 2.7111007
2012-10-09;2012-10-09;77;4 étoiles;BEST WESTERN GOLF HÔTEL MARNE-LA-VALLÉE;15 avenue du golf - BUSSY-SAINT-GEORGES;77604;MARNE-LA-VALLÉE;01 64 66 30 30;direction@golf-hotel.fr;http://www.golf-hotel.fr;372;93;48.8444338;2.7126714;48.8444338, 2.7126714
2012-07-23;2012-07-23;77;3 étoiles;KYRIAD NEMOURS EST;route de sens, darvault;77140;NEMOURS;01 64 78 40 40;HOTEL.NEMOURS@AUTOGRILL.NET;http://www.kyriad.com;146;73;48.2598055;2.7206323;48.2598055, 2.7206323
2011-07-09;2012-01-27;77;2 étoiles;ETAP HOTEL;46 AVENUE FRANKLIN ROUSEVELT;77210;AVON;08 92 68 07 94;h2720@accor.com;http://www.etaphotel.com;153;72;48.4157879;2.7214413;48.4157879, 2.7214413
2011-06-24;2011-06-27;77;2 étoiles;ETAP MARNE LA VALLEE VAL D'EUROPE;6 RUE DE LA GARE;77144;MONTEVRAIN;01 60 36 20 06;h5646-gm@accor.com;http://www.etaphotel.com/fr/hotel-5047-etap-hotel-marne-la-vallee-val-d-europe/index.shtml;210;70;48.8545758;2.7699402;48.8545758, 2.7699402
2011-08-08;2011-08-08;77;4 étoiles;DISNEY'S HOTEL NEW YORK;Boîte postale 112;77777;MARNE-LA-VALLÉE;01 60 45 75 59;stephane.lamadon@disney.com;http://www.disneylandparis.com;1800;565;48.87048925;2.78843228421908;48.87048925, 2.78843228422
2012-01-10;2012-01-10;77;3 étoiles;AUBERGE DE LA TERRASSE;40 rue de la pêcherie;77250;MORET-SUR-LOING;01 60 70 51 03;aubergeddelaterrasse@wanadoo.fr;www.auberge-terrasse.com;37;17;48.3743783;2.8185608;48.3743783, 2.8185608
2012-07-16;2012-07-16;77;3 étoiles;HÔTEL LE RICHEMONT;43 QUAI DE LA GRANDE îLE;77100;MEAUX;01 60 25 12 10;direction.lerichemont@orange.fr;http://www.hotel-lerichemont.com;106;42;48.9568467;2.877167;48.9568467, 2.877167
2012-07-16;2012-07-16;77;3 étoiles;HÔTEL KYRIAD;32 AVENUE DE LA VICTOIRE;77100;MEAUX;01 64 33 15 47;manager.meaux@kyriad.fr;http://www.kyriad.fr;148;60;48.956596;2.9083042;48.956596, 2.9083042
2013-11-04;2013-11-04;77;2 étoiles;HÔTEL CONFORT;33 boulevard du chevalier bayard;77100;MEAUX;01 60 44 11 34;meauxhotelconfort@hotmail.fr;http://www.hotelconfortmeaux.fr/;99;40;48.9543901;2.911523;48.9543901, 2.911523
2012-07-23;2012-07-23;77;3 étoiles;CAMPANILE MEAUX;1 RUE DE LA CAVE AUX HéRONS;77100;MEAUX;01 60 23 41 41;meaux@campanile.fr;http://www.campanile.fr;94;46;48.9563877;2.9176473;48.9563877, 2.9176473
2012-09-10;2012-09-10;77;2 étoiles;AUBERGE DU LION D'OR;2 rue du bac;77730;NANTEUIL-SUR-MARNE;01 60 23 62 21;lion.dor.nanteuil@wanadoo.fr;aubergeduliondor77.jimdo.com;24;9;48.9771243;3.220826;48.9771243, 3.220826
2011-02-05;2011-02-05;77;3 étoiles;HOTEL DU SAUVAGE;27 RUE DE PARIS;77320;LA FERTE GAUCHER;01 64 04 00 19;info@hotel-du-sauvage.com;http://www.hotel-du-sauvage.com;54;23;48.780182;3.309973;48.780182, 3.309973
2012-03-27;2012-03-28;75;3 étoiles;HOTEL OBSERVATOIRE LUXEMBOURG;107 BOULEVARD SAINT MICHEL;75005;PARIS;01 46 34 10 12;info@observatoirehotel.com;http://www.observatoirehotel.com;87;41;48.8436125;2.3389748;48.8436125, 2.3389748
2011-03-24;2011-03-29;75;3 étoiles;HOTELIÈRE SAINT SULPICE;7 rue Casimir Delavigne;75006;PARIS;01 53 10 28 50;reservation@hoteljardinodeonparis.com;http://www.hoteljardinodeonparis.com/;84;41;48.8501568;2.3391409;48.8501568, 2.3391409
2012-12-07;2012-12-07;75;3 étoiles;HÔTEL DELAVIGNE;1 rue Casimir Delavigne;75006;PARIS;01 43 29 31 50;resa@hoteldelavigne.com;http://www.hoteldelavigne.com;68;34;48.8504967;2.3394375;48.8504967, 2.3394375
2012-07-23;2012-07-23;75;4 étoiles;HÔTEL LE SÉNAT;10 rue de Vaugirard;75006;PARIS;01 43 54 54 54;reservations@hotelsenat.com;www.hotelsenat.com;93;41;48.8490771;2.3397783;48.8490771, 2.3397783
